1010001B22Rik	0.0019168732265259533	0.0016473039962740387	0.0013937422607686416	0.000518600883216413
1110008F13Rik	0.4751082866004627	0.3783174762935695	0.37772412393497	0.32693384236528245
1110019D14Rik	0.027808181539692285	0.013471984230706613	0.008986371057223705	0.006035914386979319
1110059E24Rik	0.1831314848078817	0.15755512098188335	0.14515071725847462	0.13362766654650127
1600016N20Rik	0.01134818317315443	0.005894583989305446	0.0038932192791035474	0.0017756652721575804
1700001G11Rik	0.01200463678297093	0.009048093726604152	0.004908377057232576	0.003920412378378076
1700003M02Rik	0.005312629090089469	0.0009556882632534398	0.000587145432928433	0.0004927594617924158
1700007L15Rik	0.01458881548203711	0.00691065694322902	0.0048401831165279996	0.0020374794189009426
1700010H22Rik	0.0059735709034711105	0.002818811366828569	0.0003912998563438272	0
1700026D08Rik	0.0006033526275006941	0.0005287127818510474	0.00037129508213194193	0
1700028J19Rik	0.004537513441606281	0.003489408889540089	0.003119060206849792	0.0019766066958185505
1700030M09Rik	0.001210700270166351	0.0009155030173956639	0.00023404594597110115	0
1700037H04Rik	0.3015479382401381	0.23168648276476222	0.1993950730870141	0.16486321761268688
1700052N19Rik	0.09603358288098049	0.0640153709457899	0.05197995504084974	0.03394213284683312
1700056E22Rik	0.008153729810576962	0.003601354417134564	0.0010041302459716586	0.0005084078069972174
1700064H15Rik	0.0006369619612615564	0.0005765223508048375	0.0005503324239974924	0
1700067K01Rik	0.0028002780933556676	0.0020118342476658315	0.001276779081146447	0
1700086P04Rik	0.009538651859374404	0.004189188391892424	0.0037003980479996578	0.0029231132731046376
1810009A15Rik	0.6431809627411167	0.3356359044353167	0.3228087316577308	0.2322263627937035
1810024B03Rik	0.032021232331655554	0.027723738353425464	0.025839123682607934	0.018132182068990945
2010204K13Rik	0.09433021320576003	0.03940498289989039	0.03298566059746562	0.017997342099868183
2310009B15Rik	0.21673119740821903	0.12264117030984868	0.11349280651657886	0.07499838246100238
2310010G23Rik	0.017041675697433194	0.016838460240268652	0.011172361609926676	0.004681754475223859
2310033P09Rik	0.220058749038532	0.15405190713928263	0.15279588842999078	0.13800952019767324
2310058D17Rik	0.027211401615521994	0.0235646041587564	0.02034338068071503	0.008926320758866345
2500002B13Rik	0.021465357165799524	0.019017965205348503	0.015791716056864077	0.007111827025693189
2510046G10Rik	0.026308739234604448	0.02583727220578338	0.02150947968928513	0.020466412101257
2610015P09Rik	0.12199616969554757	0.0887238503691188	0.08049233772487523	0.05609957065581859
2610020C07Rik	0.032325661001042845	0.03146474774173162	0.028248164744985357	0.02344709327928923
2610020H08Rik	0.025097935860887804	0.018468181607044984	0.014814512416502402	0.009187373067032349
2610034B18Rik	0.038722960090714485	0.02895239480307161	0.02464680409470256	0.013236615511038588
2610034M16Rik	0.07284787761623185	0.01539000066758874	0.010184834084593529	0.006719787489886546
2610035F20Rik	0.012339042198356373	0.007826180898060083	0.0029246159909253277	0.002272882053314164
2610316D01Rik	0.047189634207978885	0.04629078144948414	0.03286208243417657	0.02463009786848421
2610318N02Rik	0.1985581000532391	0.07122290630252222	0.05678784757613652	0.027009116787115955
2700038G22Rik	0.08123258332415975	0.03153087732594995	0.02212296233528999	0.02037692450256588
2700050L05Rik	0.12324524777272643	0.09380703679406732	0.08924147685142786	0.0782776323147896
2700094K13Rik	1.5210192212241451	0.745330479662018	0.6951400626499515	0.611679067524901
2810004N23Rik	0.5056284277593609	0.35688951761615817	0.3277963113000852	0.24459861633948515
2810025M15Rik	0.7777825508917855	0.2756907606661597	0.24310242935823914	0.18127667237864561
2810408I11Rik	0.06838779734417806	0.023971316636541496	0.01661493556347749	0.012866129829985333
2810417H13Rik	0.8939845118907248	0.32164128972807476	0.2566645988831544	0.1233856725460591
2810455O05Rik	0.011241784717595482	0.0069760338551202285	0.006637100103000236	0.006596445044335647
2900002K06Rik	0.005497874675084993	0.00437369810357217	0.0035194676333988486	0.0007436939110321962
3010003L10Rik	0.037004016672323656	0.01645082563488004	0.010458348037854394	0.0006372493577957112
3010003L21Rik	0.06704307794981841	0.054550943547568516	0.04665507261354448	0.0379940470970127
